id,comment,label
5179,මේකත් දෙපාරක් බලන්න හිතෙනවා කියන්නේ. කූඹියෝ 2 එනකම් බලන් ඉන්න එවුන් තමයි,0
5180,මේකත් දෙපාරක් බැලුවා...,0
5181,මේකත් බලන්නම ඕන එකක්!,0
5182,මේකත් බලාගෙනම යන්ඩ ඉතින්,0
5183,මේකනම් බලන්නම ඕනි වීඩියෝ එකක් .නියමයි ,0
5184,මේකයි අක්කෙ ඔහේ වෙන දේවල් දකින්නෙ ඕගොල්ලෝ මෙහි වෙන දේවල් දැනෙන්නෙ දකින්නේ අපි.මොන දේ කියලා හරි මොනවා කරලා හරි ශ්‍රී ලංකා රජය යම් තාක් මේක පාලනය කරගෙන තියෙනවා.ඉතාලියට ඒක කරගන්න බැරි බැරි වෙලා තියෙනවා කාගෙ හරිවැරැද්ද ලොකු දුර්වල තාවයක් තියෙනවා ඒකනෙ එච්චරට පැතිරුනේ.ඔයගොල්ලො ඔයගොල්ලන්ගේ අඩුපාඩු හදාගෙන කොහොම හරි බේරෙන්න ඔයා කියපු සමහර දේවල් ඇත්ත කිව්වා පෙන්නල දුන්නට බොහොම ස්තූතියි.අපි අපිට පුළුවන් උපරිමය කරලා බේරෙන්න බලන්නම්.මේ ගානින් කන්ට්‍රෝල් කරගෙන ඉන්න පොලිස් මාධ්‍ය ප්‍රකාශක පොලිස්පති ලොකු මෙහෙයක් කරනවා.ඔයාලාගේ පොලිස්සිය හමුදාව අපි නම් දැක්කේ නෑ.මේ වගේ මාධ්‍ය ප්‍රකාශක කෙනෙක් අපේ රටේ ඉන්න එක ගැන අපි ගොඩක් සතුටු වෙනවා.ඒ මනුස්සයව අධෛර්ය කරන්න එපා.අනවශ්‍ය පීඩනයක් දෙන්න එපා.අපි ඔක්කොම ශ්‍රී ලාංකිකයෝ නේ ?,1
5185,මේකයි උඹල ගැන අපි බලන්න උඹල අපි ගැන බලන්න එපැයි බැල්ලියේ මේ රට දාල ගිය තොපිට මොන බල්ලො හුකල කොහේ මැරිල ගියත් අපිට කමක් නෑ තොපේ පැන යාමේ ජාන නිසානෙ බැල්ලියේ තොපේ උං ඉතාලියට වසංගතේ ආව වෙලාවෙ ලංකාවට පැන්නෙ පණ බේරගන්න තෝ ඔහොම කිව්වට. අනික තොපි ඇවිල්ල ඉතාලියත් කන්න ගියාපු හිඟන හැත්තක්නෙ මෙහෙ රෙන්න ලැට් නැතුව ඉඳල බෝට්ටුවෙන් ගිහින් මෙහෙ ඇවිල්ල කොමඩ් හොයන හුත්තියො යකෝ තෝ ඉතාලියට ගිහිල්ල හම සුදු උනාට තොගේ බලු ගති ඇරිල නෑ ඒක පේනව තොගේ බලු කටෙන්. තොගේ ලමයින්ගෙවත් මිනී එවන්න කොහොමත් එපා අපිට දැං බල්ලො වලලනවට වඩා වැඩ ඕන තරම් තියනව කෝලං හුත්තියේ මෙහෙ මිනිස්සු කලබල වෙලා තියනව ඒ මොකද චීනෙන් නෙවෙයි මේ වසංගතේ ලංකාවට ආවෙ තොපේම බලු ගිය හැත්තගෙං හුත්තියේ තොපි නාකින්ට වේසකං කරගෙන දිගටම හිටපං තොපි නිසා තමයි ඉන්න නියම සිංහලයො ගැන මිනිස්සු වැරදියට හිතන්නෙ.,1
5186,මේකයි ජනප්‍රිය සහ හොදම අතර වෙනස.. මෙක නියම වඩක්.. ,0
5187,මේකා මනුෂ්‍යයෙක්ද?,1
5188,මේකා සමාජ අධ්‍යනය පාස් ද බලපල්ලා,1
5189,මේකි අත්තන අැටකාලද කොහෙද,1
5190,මේකි අම්මගෙන් බඩෙන් එලියට ගන්න දොස්තරලා එන්න ඇති,1
5191,මේකි අවජාතක ව්දිහට ලමයි හදාගෙන ඉන්නෙ,1
5192,මේකි ඉල්ලන් කෑමක් මේ.,1
5193,මේකි කසිප්පු ගහලා ද,1
5194,මේකි කෑ ගහන කෑ ගැහිල්ලට මේකි ලංකාවේ හිටියා නම් ළමයි පහම හදන්නේ නෝර්මල්. ඒකයි අපේ වෛද්‍ය විද්‍යාව,1
5195,මේකි කුඩු ගංජා කසිප්පු තුනම එකට ගහාලද කෙහෙද කතා කරන විලාසය ,1
5196,මේකි කොහොමත් ලංකාවෙ හිටියම් පුක පලාගෙන වාසනාවකට තමයි මෙහෙන් ගියේ.යකෝ මෙහෙ හොද නැත්තම් මෙහෙ පොලීසියෙන් ඔහෙට මොනා කිව්වම මොකද.ලංකාවෙ ඉපදිලා ගිහිං තොපි පුක දුන්නාට මව් රට බල්ලට දාල අපිට කරන්න දෙයක් නෑ. ලැට් එකක් කඩන් කාපන් ලමයි එක්ක ඊටවඩා හොදයි,1
5197,මේකි ගේ අම්මාට හුකතියේන්න පොන්නයේක්,1
5198,මේකි ජෙප්පියක් වෙන්න ඇති,1
5199,මේකි දෙමලෙක් බැදගෙන ඇති සුවර් එකටම පර වේසී,1
5200,මේකි නම් මෙහෙ ඉද්දි මීගමුවෙ කරෝල විකුනපු එකියක්ද කොහෙද බලපල්ලා හාලි කට ,1
5201,මේකි නිකන් අර මායා film එකේ ඉදපු පොන්නයා වගේ පේන්නෙ මට විතරයි ද ? ,1
5202,මේකි නියම කේප්ප වැස්සියෙක්.....,1
5203,මේකි බඩුවක්ද කොහෙද...,1
5204,මේකි මහ වේසීයක්,1
5205,මේකි මැතිවරණ කොමසාරිස්ද,1
5206,මේකි මෙච්චර දෙයක් සිංහල වචන වලින්ම කිවුවනේ. පට්ට වෙ..,1
5207,මේකි ලංකාවට අවොත් ගමේ එවුන් දැනගන්න ඕන සලකන්න,1
5208,මේකි ලංකාවෙ හිටියනම් .කොරෝනා නෙමේ ඔක්කොම වසංගත මෙහෙ එනවා ,1
5209,මේකි හිතන් ඉන්නව ඇත්තෙ 25කෙල්ල කියල හැට පැනපු නාකි වේසි තෝ ලන්කාවට පුළුවන් නම් වරෙන් තොට පෙන්නන්නම් ලන්කාවෙ 25කෙල්ලො වේසි තොගේ කට පලල ලුනු දානව පට්ට වේසි ලන්කාවට ආවොත්,1
